ref age (deg),T,DT,RPM_1,CT_1,CQ_1,CP_1
1949.9999999999943,26.85950413223133,0.13774104683195593,12.1,-0.7543396967592177,0.07605216596685259,0.5325510848150636
1959.999999999994,26.997245179063285,0.13774104683195593,12.1,-0.7542482384359102,0.076058006720131,0.5325919843667729
1969.9999999999943,27.13498622589524,0.13774104683195593,12.1,-0.7538960054273853,0.07596641360211794,0.5319506086250129
1979.9999999999943,27.272727272727195,0.13774104683195593,12.1,-0.7539913431018841,0.07597804111960164,0.5320320296729334
1989.999999999994,27.41046831955915,0.13774104683195593,12.1,-0.7538476150351103,0.0759680590204699,0.5319621305759943
1999.999999999994,27.548209366391106,0.13774104683195593,12.1,-0.7534948483886759,0.07586252687683903,0.5312231475784822
2009.9999999999939,27.68595041322306,0.13774104683195593,12.1,-0.7536105621906574,0.07593512430466229,0.5317315070505703
2019.999999999994,27.823691460055016,0.13774104683195593,12.1,-0.7535323391104561,0.07593800621706333,0.531751687482725
2029.999999999994,27.961432506886972,0.13774104683195593,12.1,-0.7531509247592781,0.07582381235555605,0.5309520512849679
2039.9999999999939,28.099173553718927,0.13774104683195593,12.1,-0.7532532420197787,0.07581291650644774,0.5308757537043686
2049.999999999994,28.236914600550882,0.13774104683195593,12.1,-0.7531840568606591,0.07581880540640219,0.530916990400513
2059.999999999994,28.374655647382838,0.13774104683195593,12.1,-0.7529193516359938,0.07573166986124118,0.5303068285660472
2069.999999999994,28.512396694214793,0.13774104683195593,12.1,-0.753006161287178,0.07579288267661614,0.5307354679192869
2079.999999999994,28.65013774104675,0.13774104683195593,12.1,-0.7529733670110408,0.07575018060911676,0.5304364490539918
2089.9999999999936,28.787878787878704,0.13774104683195593,12.1,-0.752727267022963,0.07568933510284356,0.5300103817624167
2099.9999999999936,28.92561983471066,0.13774104683195593,12.1,-0.7528563962537647,0.07571579399312714,0.5301956586778654
2109.999999999994,29.063360881542614,0.13774104683195593,12.1,-0.7528475817207408,0.07571809805638441,0.5302117927533587
2119.9999999999936,29.20110192837457,0.13774104683195593,12.1,-0.7525792426508725,0.0756542436830259,0.5297646560364756
2129.9999999999936,29.338842975206525,0.13774104683195593,12.1,-0.7526864685021021,0.07571264836534661,0.5301736315933551
2139.9999999999936,29.47658402203848,0.13774104683195593,12.1,-0.7526554725357031,0.0756693164686317,0.5298702023838218
2149.9999999999936,29.614325068870436,0.13774104683195593,12.1,-0.7524450995618267,0.07562053794483292,0.5295286334694527
2159.9999999999936,29.75206611570239,0.13774104683195593,12.1,-0.7525153814755006,0.07563081457208845,0.5296005949832846
